"Date","TrueDate","CensusID","Counter","Site","Area","Type","Height_rel_MLLW_cm","ObservationType","TimeStart","TimeEnd","AreaCovered","CensusComments"
2016-05-06,2016-05-09,1492550549,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 08:21:00","1899-12-30 09:10:00",85,"7+6+9+19+16+5+10+10+13+13+4+17+4+11+8+8+5+18 unassociated eggs"
2016-06-06,2016-06-06,1610245226,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 08:33:00","1899-12-30 09:18:00",50,"7+12+6+15 unassociated eggs"
2016-06-06,2016-06-06,-1806201633,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 06:16:00","1899-12-30 07:06:00",100,"15 mm green urchin"
2016-06-06,2016-06-06,2119274576,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 07:57:00","1899-12-30 08:30:00",100,""
2016-06-06,2016-06-06,1492708910,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 04:45:00","1899-12-30 05:27:00",40,"8+42 unassociated eggs"
2016-06-06,2016-06-06,278624243,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 05:29:00","1899-12-30 06:13:00",50,"4+9+5+6+13+6+20 unassociated eggs"
2016-06-06,2016-06-06,1560477693,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 07:10:00","1899-12-30 07:52:00",NA,""
2016-06-06,2016-06-07,-618315931,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 05:58:00","1899-12-30 06:38:00",60,""
2016-06-06,2016-06-07,-89003427,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 09:23:00","1899-12-30 10:22:00",60,"8+18+4 unassociated eggs"
2016-06-06,2016-06-07,-106663933,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 06:40:00","1899-12-30 07:26:00",55,"10 unassociated eggs"
2016-06-06,2016-06-07,-2132790329,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 10:25:00","1899-12-30 11:21:00",75,"24+8 unassociated eggs"
2016-06-06,2016-06-07,2126298844,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 08:58:00","1899-12-30 09:20:00",100,""
2016-06-06,2016-06-07,-348351346,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 07:29:00","1899-12-30 08:06:00",50,""
2016-06-06,2016-06-07,1901700441,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 08:09:00","1899-12-30 08:54:00",50,"13+8+9+5 unassociated eggs"
2016-06-06,2016-06-08,425879877,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 10:13:00","1899-12-30 11:13:00",100,"2+11+6+7+12+8+25+4 unassociated eggs"
2016-06-06,2016-06-08,-1834022070,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 09:06:00","1899-12-30 10:07:00",100,"4+2+5+14+8+12+14+6+6+6+15+5 unassociated eggs"
2016-06-06,2016-06-08,380020253,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 08:09:00","1899-12-30 09:02:00",100,"14+10 unassociated eggs"
2016-06-06,2016-06-08,-1977646675,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 06:42:00","1899-12-30 07:04:00",100,""
2016-06-06,2016-06-08,575347406,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 07:05:00","1899-12-30 08:07:00",100,""
2016-07-04,2016-07-04,-500211832,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 05:57:00","1899-12-30 06:44:00",100,""
2016-07-04,2016-07-04,1494370788,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 06:47:00","1899-12-30 07:30:00",100,""
2016-07-04,2016-07-04,-1389606075,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 08:27:00","1899-12-30 09:21:00",80,"33 unassociated eggs"
2016-07-04,2016-07-04,561029293,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 07:33:00","1899-12-30 08:23:00",100,"4+5 unassociated eggs"
2016-07-04,2016-07-04,1493936798,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 04:30:00","1899-12-30 05:56:00",100,""
2016-07-04,2016-07-05,1169897795,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 07:42:00","1899-12-30 08:47:00",100,"Recently disturbed w/ <1mo old Bg selttlement; 2 unassociated eggs"
2016-07-04,2016-07-05,1873869395,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 04:57:00","1899-12-30 06:12:00",100,"12+7+6+4  unassociated eggs"
2016-07-04,2016-07-05,1494543226,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 06:14:00","1899-12-30 07:37:00",95,"3+4 unassociated eggs"
2016-07-04,2016-07-05,1494430986,"Jeremy_Henderson","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 05:00:00","1899-12-30 05:00:00",NA,"11+10+5+5+6+22 unassociated eggs"
2016-07-04,2016-07-05,548934984,"Jeremy_Henderson","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 05:00:00","1899-12-30 05:00:00",NA,""
2016-07-04,2016-07-05,-152585051,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 08:49:00","1899-12-30 09:19:00",50,""
2016-07-04,2016-07-05,1494624916,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 09:20:00","1899-12-30 10:05:00",50,"8 unassociated eggs"
2016-07-04,2016-07-06,1203963152,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 09:15:00","1899-12-30 09:46:00",100,""
2016-07-04,2016-07-06,-274560939,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 07:28:00","1899-12-30 07:51:00",100,""
2016-07-04,2016-07-06,-1852019414,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 07:52:00","1899-12-30 09:08:00",100,"7+7+13+1 unassociated eggs"
2016-07-04,2016-07-06,694791487,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 06:16:00","1899-12-30 07:26:00",100,"9+3+8+4+8 unassociated eggs"
2016-07-04,2016-07-06,1495642615,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 05:12:00","1899-12-30 06:15:00",100,"8+12+8+12+8+8 unassociated eggs"
2016-07-04,2016-07-07,-1175472077,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 06:09:00","1899-12-30 07:03:00",100,"5+4+1+15 unassociated eggs"
2016-07-04,2016-07-07,787001455,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 07:05:00","1899-12-30 07:57:00",100,"10+16 unassociated eggs"
2016-07-04,2016-07-07,997452670,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 08:11:00","1899-12-30 08:35:00",100,""
2016-07-04,2016-07-07,835535938,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 08:39:00","1899-12-30 09:19:00",50,"6+5+5 unassociated eggs"
2016-08-01,2016-08-01,-1731219877,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 06:50:00","1899-12-30 07:45:00",100,"2+2 unassociated eggs"
2016-08-01,2016-08-01,1124094374,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 06:23:00","1899-12-30 06:49:00",100,""
2016-08-01,2016-08-01,-653649572,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 05:37:00","1899-12-30 06:22:00",100,"7+3+7 unassociated eggs"
2016-08-01,2016-08-01,1309668811,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 04:31:00","1899-12-30 05:31:00",100,"3 unassociated eggs"
2016-08-01,2016-08-01,872846518,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 03:39:00","1899-12-30 04:30:00",100,"5+9+6 unassociated eggs"
2016-08-01,2016-08-02,-1148767810,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 04:45:00","1899-12-30 05:16:00",100,""
2016-08-01,2016-08-02,-2145146926,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 04:25:00","1899-12-30 04:44:00",100,""
2016-08-01,2016-08-02,1495746789,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 06:07:00","1899-12-30 06:36:00",100,""
2016-08-01,2016-08-02,-1790259320,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 07:32:00","1899-12-30 08:11:00",100,""
2016-08-01,2016-08-02,999954509,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 07:10:00","1899-12-30 07:29:00",100,""
2016-08-01,2016-08-02,823799695,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 06:39:00","1899-12-30 07:04:00",100,""
2016-08-01,2016-08-02,110092974,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 05:17:00","1899-12-30 05:58:00",100,""
2016-08-01,2016-08-03,-2015721596,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 07:49:00","1899-12-30 08:51:00",100,"6+8 unassociated eggs"
2016-08-01,2016-08-03,-1033353287,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 08:54:00","1899-12-30 09:25:00",100,"10+12 unassociated eggs"
2016-08-01,2016-08-03,-1040112885,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 09:26:00","1899-12-30 10:27:00",100,"26+4+10+22 unassociated eggs"
2016-08-01,2016-08-03,-3150062,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 04:35:00","1899-12-30 05:38:00",100,"6+8+11+5+7+4+8+6 unassociated eggs"
2016-08-01,2016-08-03,761174895,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 06:54:00","1899-12-30 07:45:00",100,""
2016-08-01,2016-08-03,1495819532,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 05:39:00","1899-12-30 06:50:00",100,"4+9+44 unassociated eggs"
2016-08-29,2016-08-29,1793822679,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 03:30:00","1899-12-30 03:59:00",100,""
2016-08-29,2016-08-29,1668878451,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 03:17:00","1899-12-30 03:29:00",100,""
2016-08-29,2016-08-29,921987479,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 04:00:00","1899-12-30 04:22:00",100,"5 unassociated eggs"
2016-08-29,2016-08-29,-1664004798,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 06:12:00","1899-12-30 06:22:00",100,""
2016-08-29,2016-08-29,-763192414,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 06:22:00","1899-12-30 06:47:00",100,""
2016-08-29,2016-08-29,-243889171,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 06:53:00","1899-12-30 07:15:00",100,""
2016-08-29,2016-08-29,1496162943,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 05:03:00","1899-12-30 06:10:00",100,""
2016-08-29,2016-08-29,-665301158,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 04:24:00","1899-12-30 05:02:00",100,"a lot of sand"
2016-08-29,2016-08-30,469535783,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 05:04:00","1899-12-30 05:38:00",100,"9+12 unassociated eggs"
2016-08-29,2016-08-30,1115436927,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 05:39:00","1899-12-30 06:13:00",100,"4 unassociated eggs"
2016-08-29,2016-08-30,1151716776,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 06:54:00","1899-12-30 07:30:00",100,"12+7 unassociated eggs"
2016-08-29,2016-08-30,-1559176116,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 03:50:00","1899-12-30 04:10:00",100,"12+7+3+5+13 unassociated eggs"
2016-08-29,2016-08-30,1522672874,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 04:10:00","1899-12-30 04:39:00",100,"5+5+16+22+7+11 unassociated eggs"
2016-08-29,2016-08-30,399145099,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 04:43:00","1899-12-30 05:00:00",100,""
2016-08-29,2016-08-30,1109363181,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 06:23:00","1899-12-30 06:47:00",100,"6 unassociated eggs"
2016-08-29,2016-08-30,561177875,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 03:23:00","1899-12-30 03:48:00",100,"12 unassociated eggs"
2016-08-29,2016-08-31,-1024206990,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 05:27:00","1899-12-30 06:04:00",100,"13+7 unassociated eggs"
2016-08-29,2016-08-31,678232347,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 06:06:00","1899-12-30 06:47:00",100,""
2016-10-18,2016-10-18,-507379685,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 20:50:00","1899-12-30 21:07:00",20,"5 unassociated eggs"
2016-10-18,2016-10-18,-2100009958,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 21:59:00","1899-12-30 22:05:00",100,""
2016-10-18,2016-10-18,678819966,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 19:44:00","1899-12-30 20:03:00",60,""
2016-10-18,2016-10-18,-1970737439,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 19:22:00","1899-12-30 19:43:00",50,""
2016-10-18,2016-10-18,-564320301,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 20:04:00","1899-12-30 20:19:00",100,""
2016-10-18,2016-10-18,-130606434,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 18:55:00","1899-12-30 19:21:00",100,""
2016-10-18,2016-10-18,1524102925,"Jeremy_Henderson","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 21:07:00","1899-12-30 22:00:00",NA,""
2016-10-18,2016-10-18,-1838117473,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 18:44:00","1899-12-30 18:55:00",100,"5 unassociated eggs"
2016-10-18,2016-10-18,-572323605,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 20:21:00","1899-12-30 20:35:00",100,""
2016-10-18,2016-10-18,-779927200,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 20:35:00","1899-12-30 20:45:00",100,""
2016-10-18,2016-10-18,-812433163,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 18:35:00","1899-12-30 18:43:00",100,""
2016-10-18,2016-10-18,-1520774056,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 18:18:00","1899-12-30 18:34:00",100,""
2016-10-18,2016-10-18,469641394,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 21:08:00","1899-12-30 21:23:00",100,""
2016-10-18,2016-10-18,-2053041316,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 21:40:00","1899-12-30 21:51:00",100,""
2016-10-18,2016-10-18,-569019326,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 21:24:00","1899-12-30 21:39:00",100,""
2016-10-18,2016-10-18,188238593,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 21:51:00","1899-12-30 21:58:00",100,""
2016-10-18,2016-10-19,867768013,"Jeremy_Henderson","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 20:00:00","1899-12-30 20:00:00",NA,""
2016-10-18,2016-10-19,-1853576474,"Jeremy_Henderson","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 20:00:00","1899-12-30 20:00:00",NA,""
